Zip Code,Date,Cases to Date,Population,New Cases,Viral RNA Concentration (copies/gram of dry sludge),Proportion of Population Fully Vaccinated
94132,11/20/21,1277,31488,1,16162.7307, 
94132,11/19/21,1276,31488,3,15521.472, 
94132,11/18/21,1273,31488,0,13103.5377, 
94132,11/17/21,1273,31488,0,59458.592, 
94132,11/16/21,1273,31488,3,15519.3139,0.635863
94132,11/15/21,1270,31488,1,7989.54108, 
94132,11/14/21,1269,31488,0,18861.4612, 
94132,11/13/21,1269,31488,3,24165.0145, 
94132,11/12/21,1266,31488,0,22404.1787, 
94132,11/11/21,1266,31488,5,36243.4647, 
94132,11/10/21,1261,31488,6,65593.7682, 
94132,11/9/21,1255,31488,2,27362.0685,0.633923
94132,11/8/21,1253,31488,0,33237.4827, 
94132,11/7/21,1253,31488,1,29529.2988, 
94132,11/6/21,1252,31488,1,20759.1905, 
94132,11/5/21,1251,31488,0,22628.0225, 
94132,11/4/21,1251,31488,2,17091.7588, 
94132,11/3/21,1249,31488,0,15142.8121, 
94132,11/2/21,1249,31488,2,15188.5536,0.632364
94132,11/1/21,1247,31488,2,12121.1344, 
94132,10/31/21,1245,31488,1,22603.9587, 
94132,10/30/21,1244,31488,3,24810.8413, 
94132,10/29/21,1241,31488,-1,23148.3743, 
94132,10/28/21,1242,31488,1,23856.8175, 
94132,10/27/21,1241,31488,1,55237.2022, 
94132,10/26/21,1240,31488,1,15591.1131,0.630456
94132,10/25/21,1239,31488,1,14238.077, 
94132,10/24/21,1238,31488,0,13934.2787, 
94132,10/23/21,1238,31488,14,9164.32838, 
94132,10/22/21,1224,31488,0,14874.3411, 
94132,10/21/21,1224,31488,0,9673.67305, 
94132,10/20/21,1224,31488,0,17471.5233, 
94132,10/19/21,1224,31488,0,12104.0115,0.628579
94132,10/18/21,1224,31488,0,7885.05915, 
94132,10/17/21,1224,31488,0,47659.6642, 
94132,10/16/21,1224,31488,0,16304.6908, 
94132,10/15/21,1224,31488,0,8990.42963, 
94132,10/14/21,1224,31488,0,19507.044, 
94132,10/13/21,1224,31488,1,16015.2117, 
94132,10/12/21,1223,31488,3,16469.0573,0.626384
94132,10/11/21,1220,31488,0, , 
94132,10/10/21,1220,31488,2,67715.8883, 
94132,10/9/21,1218,31488,2,17198.4387, 
94132,10/8/21,1216,31488,2,51471.9044, 
94132,10/7/21,1214,31488,2, , 
94132,10/6/21,1212,31488,3,21579.6161, 
94132,10/5/21,1209,31488,6,24599.5185,0.624189
94132,10/4/21,1203,31488,1,14863.298, 
94132,10/3/21,1202,31488,5,62861.59488, 
94132,10/2/21,1197,31488,2,43136.41188, 
94132,10/1/21,1195,31488,0,46348.87128, 
94132,9/30/21,1195,31488,0,28017.19524, 
94132,9/29/21,1195,31488,1,37774.8162, 
94132,9/28/21,1194,31488,0,49230.117,0.621389
94132,9/27/21,1194,31488,2,42628.31424, 
94132,9/26/21,1192,31488,1,46399.4202, 
94132,9/25/21,1191,31488,1,40595.8788, 
94132,9/24/21,1190,31488,15,27537.82176, 
94132,9/23/21,1175,31488,0,15758.85276, 
94132,9/22/21,1175,31488,0,13334.4966, 
94132,9/21/21,1175,31488,0,9570.167004,0.618495
94132,9/20/21,1175,31488,0,8783.462868, 
94132,9/19/21,1175,31488,2,26397.88668, 
94132,9/18/21,1173,31488,3,25671.9498, 
94132,9/17/21,1170,31488,1,26520.67524, 
94132,9/16/21,1169,31488,0,12687.54456, 
94132,9/15/21,1169,31488,3, , 
94132,9/14/21,1166,31488,7,41527.03992,0.615409
94132,9/13/21,1159,31488,2,32860.41384, 
94132,9/12/21,1157,31488,2,51825.91968, 
94132,9/11/21,1155,31488,4,51664.67496, 
94132,9/10/21,1151,31488,0,26713.87416, 
94132,9/9/21,1151,31488,1,51280.65864, 
94132,9/8/21,1150,31488,3,45208.38996, 
94132,9/7/21,1147,31488,0,25546.44012,0.61156
94132,9/6/21,1147,31488,5,29924.36748, 
94132,9/5/21,1142,31488,6,101025.4182, 
94132,9/4/21,1136,31488,0,22622.75088, 
94132,9/3/21,1136,31488,1,23183.76588, 
94132,9/2/21,1135,31488,4,55506.97956, 
94132,9/1/21,1131,31488,11,281744.3736, 
94132,8/31/21,1120,31488,0,22221.945,0.608188
94132,8/30/21,1120,31488,0,37473.279, 
94132,8/29/21,1120,31488,5,43592.36124, 
94132,8/28/21,1115,31488,11,57421.70472, 
94132,8/27/21,1104,31488,2,166736.4384, 
94132,8/26/21,1102,31488,5,31560.98196, 
94132,8/25/21,1097,31488,4,124649.7384, 
94132,8/24/21,1093,31488,10,69102.0768,0.603576
94132,8/23/21,1083,31488,3,72483.6402, 
94132,8/22/21,1080,31488,19,93452.28996, 
94132,8/21/21,1061,31488,0,40081.80564, 
94132,8/20/21,1061,31488,0,77539.37328, 
94132,8/19/21,1061,31488,0,40175.1372, 
94132,8/18/21,1061,31488,7,78946.56864, 
94132,8/17/21,1054,31488,12, ,0.599758
94132,8/16/21,1042,31488,1,126983.7936, 
94132,8/15/21,1041,31488,26,86844.69636, 
94132,8/14/21,1015,31488,0,84369.3486, 
94132,8/13/21,1015,31488,0,33937.82772, 
94132,8/12/21,1015,31488,0,51017.8434, 
94132,8/11/21,1015,31488,0,145554.15, 
94132,8/10/21,1015,31488,7,160287.6036,0.596164
94132,8/9/21,1008,31488,7,62342.73564, 
94132,8/8/21,1001,31488,8,193484.4804, 
94132,8/7/21,993,31488,4,39987.46524, 
94132,8/6/21,989,31488,2,18358.31328, 
94132,8/5/21,987,31488,8, , 
94132,8/4/21,979,31488,14,68265.80244, 
94132,8/3/21,965,31488,1,74813.26224,0.592442
